"site","ranch","treatment","landuse","year","pair_id","Orycteropus_afer","Proteles_cristata","Syncerus_caffer","Civettictis_civetta","Oryx_beisa","Canis_mesomelas","Diceros_bicornis","Sylvicapra_grimmia","Potamochoerus_larvatus","Tragelaphus_sp","Caracal_caracal","Acinonyx_jubatus","Genetta_genetta","Phacochoerus_africanus","Equus_quagga","Hystrix_cristata","Helogale_parvula","Taurotragus_sp","Loxodonta_sp","Litocranius_walleri","Giraffa_camelopardalis","Nanger_granti","Tragelaphus_strepsiceros","Equus_grevyi","Madoqua_guentheri","Mellivora_capensis","Hippopotamus_amphibius","Aepyceros_melampus","Oreotragus_oreotragus","Alcelaphus_buselaphus","Panthera_pardus","Panthera_leo","Papio_anubis","Erythrocebus_patas","Procavia_capensis","Lepus_saxatilis","Leptailurus_serval","Galerella_sanguinea","Crocuta_crocuta","Raphicerus_campestris","Xerus_erythropus","Hyaena_hyaena","Eudorcas_thomsonii","Chlorocebus_pygerythrus","Kobus_ellipsiprymnus","Ichneumia_albicauda","Ceratotherium_simum","Felis_sylvestris","Lycaon_pictus","Ictonyx_striatus","Bos_taurus","Camelus_dromedarius","Capra_hircus","Equus_asinus","Equus_caballus","Ovis_aries","longitude","latitude","annual_rainfall","frac_veg","erosion","root_dep_res_50cm","soil_org_carb","pH","sand","soil_pc1","soil_pc2"
"KEN-014-D0071","Segera","Conservancy","Conserved",2009,NA,0,0,4.348,0,0,0,0,0,0,0,0,0,0,0,21.739,0,0,0,4.348,0,2.174,0,0,0,6.522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.84937,0.21354,630.8586426,0.518147493,0.204,0.438,18.67256971,6.333360333,17.5615725,-1.133872937,-0.212174156
"KEN-014-D0072","Segera","Conservancy","Conserved",2009,NA,0,0,4.352,0,6.527,0,0,0,0,0,0,0,0,0,50.042,0,0,0,0,0,2.176,2.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.352,0,0,6.527,0,0,0,0,0,0,0,0,0,0,0,0,0,36.83953,0.20279,635.5424194,0.510399135,0.486,0.41,14.74373629,6.141064667,32.92736583,0.51962276,-0.18198974
"KEN-014-D0073","Segera","Conservancy","Conserved",2009,NA,0,0,2.175,0,0,8.701,0,0,0,0,0,0,0,0,19.578,0,0,0,4.351,0,4.351,0,0,0,0,0,0,28.279,0,2.175,0,0,0,0,0,0,0,0,8.701,0,0,2.175,2.175,0,0,0,0,0,0,0,0,0,0,0,0,0,36.84814,0.23048,624.3292236,0.518893755,0.682,0.388,14.20033762,6.040674,30.96185358,0.784675398,-0.015683567
"KEN-014-D0074","Segera","Conservancy","Conserved",2009,NA,0,0,4.353,0,0,0,0,0,0,0,0,0,0,0,10.882,0,0,0,6.529,0,0,0,0,0,13.058,0,0,10.882,0,0,0,0,0,0,0,6.529,0,0,4.353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.83947,0.23984,622.9594727,0.648398794,0.594,0.374,19.20766625,6.065396714,16.37458667,-0.648187169,0.018365845
"KEN-014-D0075","Segera","Conservancy","Conserved",2009,NA,2.18,0,2.18,0,0,0,0,0,0,0,0,0,0,0,28.346,0,0,2.18,0,0,2.18,0,0,0,0,0,0,6.541,0,0,0,0,0,0,0,0,0,0,2.18,0,0,4.361,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,36.83003,0.22975,624.7849731,0.573909525,0.274,0.258,17.65703098,6.132851333,22.48803508,-0.956881319,-1.420899111
"KEN-014-D0076","Segera","Conservancy","Conserved",2009,NA,0,0,75.758,0,0,10.101,0,0,0,0,0,0,0,5.051,171.717,0,0,0,0,0,10.101,0,0,0,0,0,0,75.758,0,0,0,5.051,35.354,0,0,0,0,0,20.202,0,0,0,35.354,0,0,0,0,0,0,0,0,0,0,0,0,0,36.83941,0.18731,642.456604,0.409398163,0.45,0.28,12.70250782,6.239123667,37.01808825,0.915579327,-1.248974122
"KEN-014-D0077","Segera","Conservancy","Conserved",2009,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.84806,0.17546,647.0175781,0.488902255,0.674,0.518,13.7692646,6.175585,33.978827,1.243341823,0.842645531
"KEN-014-D0078","Segera","Conservancy","Conserved",2009,NA,0,0,2.272,0,0,0,0,0,0,0,0,0,0,0,47.708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.272,0,0,0,0,0,0,0,0,0,0,2.272,0,0,0,0,0,36.84844,0.19359,640.4437256,0.602899199,0.46,0.31,21.69596141,6.348383933,19.51047158,-0.533531543,-0.579317928
"KEN-014-D0079","Segera","Conservancy","Conserved",2009,NA,0,0,35.913,0,0,0,0,0,0,0,0,0,0,0,35.913,0,0,0,0,0,116.716,0,0,0,0,0,0,89.782,0,0,0,0,8.978,0,0,0,0,0,0,8.978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.8575,0.1672,649.3060303,0.541410237,0.308,0.278,15.76858088,5.933127333,23.72858,-0.981820807,-1.303178359
"KEN-014-D0080","Segera","Conservancy","Conserved",2009,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.586,0,0,0,0,0,0,0,0,0,24.293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.85677,0.18489,643.069458,0.435897257,0.438,0.252,13.38141459,6.246417,33.73323367,0.634834471,-1.417826287
"KEN-014-D0081","Segera","Conservancy","Conserved",2009,NA,0,0,9.069,0,0,0,0,0,0,0,0,0,0,0,56.68,0,0,18.137,11.336,0,2.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.267,0,0,0,0,0,0,0,0,0,0,2.267,0,0,0,0,0,36.8569,0.20324,636.5033569,0.556393595,0.518,0.3,16.701143,6.541134667,24.9707525,0.575859484,-0.768863062
"KEN-014-D0082","Segera","Conservancy","Conserved",2009,NA,0,0,6.754,0,0,0,0,0,0,0,0,0,0,0,96.814,0,0,0,0,0,4.503,0,0,0,0,0,0,0,0,2.251,0,0,0,0,0,0,0,0,0,0,0,0,6.754,0,4.503,0,0,0,0,0,0,0,0,0,0,0,36.85726,0.22107,628.4524536,0.516143174,0.622,0.384,17.358334,6.173220667,22.07163458,0.076227667,0.030750268
"KEN-014-D0083","Segera","Conservancy","Conserved",2009,NA,0,0,59.439,0,0,4.755,0,0,0,0,0,0,0,19.02,66.571,0,0,14.265,16.643,0,76.081,7.133,0,0,0,0,0,180.693,0,2.378,0,0,30.908,0,0,4.755,0,0,16.643,0,0,0,9.51,0,2.378,7.133,0,0,0,0,0,0,0,0,0,0,36.8657,0.15787,653.8201294,0.430396696,0.454,0.422,11.18034094,6.04383081,36.24673925,0.712329787,-0.304278435
"KEN-014-D0084","Segera","Conservancy","Conserved",2009,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.006,0,0,0,0,0,36.86637,0.17602,647.170166,0.468905303,0.434,0.422,15.53667971,6.451086,28.34905925,0.538605158,-0.123972043
"KEN-014-D0086","Segera","Conservancy","Conserved",2009,NA,0,0,4.512,0,0,0,0,0,0,0,0,0,0,0,36.094,0,0,4.512,0,0,0,0,0,0,0,0,0,0,0,0,0,2.256,0,0,0,0,0,0,0,0,0,0,0,0,2.256,0,0,0,0,0,9.023,0,0,0,0,0,36.86581,0.21196,634.4537964,0.527389665,0.664,0.544,15.12506117,6.343007667,29.77722275,1.142725503,1.085439621
"KEN-014-D0087","Segera","Conservancy","Conserved",2009,NA,0,0,9.498,0,0,4.749,0,0,0,0,0,0,0,14.247,71.236,0,0,0,0,0,4.749,0,0,0,0,0,0,9.498,0,4.749,0,0,0,0,0,0,0,0,0,0,0,0,42.742,0,0,0,0,0,0,0,14.247,0,0,0,0,0,36.87472,0.16667,651.4525757,0.403651105,0.4,0.218,12.62265469,6.147104667,37.79850575,0.66720588,-1.773380936
"KEN-014-D0088","Segera","Conservancy","Conserved",2009,NA,0,0,0,0,4.752,0,0,0,0,0,0,0,0,0,30.887,0,0,0,0,0,4.752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.87497,0.18511,643.9920044,0.506638843,0.444,0.49,16.17657105,6.228778857,35.9398285,0.679771491,0.338703279
"KEN-014-D0089","Segera","Conservancy","Conserved",2009,NA,0,0,37.301,0,8.289,0,0,0,0,0,0,0,0,0,339.857,4.145,0,0,45.591,0,20.723,0,0,0,0,0,0,24.868,0,0,0,0,0,0,0,0,0,0,4.145,0,0,16.578,12.434,0,4.145,0,0,0,0,0,0,0,0,0,0,0,36.87471,0.20269,638.4932251,0.490383443,0.586,0.35,14.55780895,6.350298667,27.45327542,0.761418558,-0.402614314
"KEN-014-D0090","Segera","Conservancy","Conserved",2009,NA,0,0,9.134,0,0,0,0,0,0,0,0,0,0,0,4.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.567,0,0,0,0,0,4.567,0,0,0,0,0,0,0,0,9.134,0,0,0,0,0,13.702,0,0,0,0,0,36.87513,0.2214,629.6982422,0.369897337,0.574,0.288,10.18826855,6.240303,36.83172983,1.393828467,-1.076631479
"KEN-014-D0091","Segera","Conservancy","Conserved",2009,NA,0,0,14.252,0,0,0,0,0,0,0,0,0,0,0,14.252,0,0,11.876,0,0,19.002,0,0,0,0,0,0,23.753,0,0,0,0,28.503,0,0,2.375,0,0,7.126,2.375,0,0,0,0,0,0,0,0,0,0,11.876,0,0,0,0,0,36.88427,0.15736,654.4122314,0.482386871,0.518,0.506,13.18422788,6.067140667,34.55456875,0.721658771,0.472565779
"KEN-014-D0092","Segera","Conservancy","Conserved",2009,NA,4.753,0,4.753,0,0,4.753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.88402,0.17613,646.7457886,0.38914034,0.518,0.344,9.017214578,6.260534667,35.09938192,1.258443933,-0.810985792
"KEN-014-D0093","Segera","Conservancy","Conserved",2009,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.368,0,0,0,0,0,9.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.274,0,0,0,0,0,0,0,2.274,0,0,0,0,0,0,0,0,0,0,0,36.8838,0.19399,643.7058716,0.459392749,0.33,0.5,17.56727538,6.175801,21.10192942,-0.732201074,0.365762392
"KEN-014-D0094","Segera","Conservancy","Conserved",2009,NA,0,0,0,0,0,0,0,4.549,0,0,0,0,0,0,2.275,2.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.549,0,0,0,0,0,0,0,0,0,0,0,36.88457,0.21202,638.3706055,0.461137222,0.47,0.44,13.85575721,6.367363667,28.73746483,0.635823883,-0.002855379
"KEN-014-D0095","Segera","Conservancy","Conserved",2009,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.537,0,0,0,0,0,0,0,0,0,0,31.537,0,0,0,0,0,0,0,0,0,31.537,0,0,0,0,0,0,0,0,0,0,36.89285,0.16789,650.5049438,0.494384349,0.548,0.532,10.85450998,6.781633667,40.47318317,2.464695773,0.585208598
"KEN-014-D0096","Segera","Conservancy","Conserved",2009,NA,0,0,7.178,0,0,0,0,0,0,0,0,0,0,0,38.281,0,0,0,2.393,0,2.393,0,0,0,52.636,0,0,19.14,0,0,0,0,2.393,0,0,2.393,0,0,0,0,0,9.57,0,0,11.963,0,0,0,0,0,0,0,0,0,0,0,36.88974,0.187,647.7567749,0.39714157,0.552,0.266,10.20206189,6.168108667,27.88295433,0.643448812,-1.208030459
"KEN-014-D0097","Segera","Conservancy","Conserved",2009,NA,0,4.554,0,0,0,0,0,0,0,0,0,0,0,0,6.831,0,0,0,0,0,0,0,0,0,9.108,0,0,4.554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.89272,0.20334,643.2180176,0.50414828,0.5,0.332,16.57980571,6.112082333,26.27364558,-0.052138319,-0.591909348
"KEN-014-D0098","Segera","Conservancy","Conserved",2009,NA,0,0,20.159,0,0,0,0,0,0,0,0,0,0,0,120.957,0,0,0,0,0,0,0,0,0,0,0,0,161.276,0,0,0,0,40.319,0,0,0,0,0,0,0,0,0,20.159,0,0,0,0,0,0,0,20.159,0,0,0,0,0,36.89337,0.22103,632.916687,0.479644043,0.558,0.428,16.99553642,6.359660333,23.51890775,0.331521118,0.209204917
"KEN-014-D0099","Segera","Conservancy","Conserved",2009,NA,0,0,0,0,0,0,0,2.279,0,0,0,0,0,0,0,0,0,0,9.117,0,2.279,0,0,0,4.558,0,0,6.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.279,0,0,0,0,0,0,0,0,0,0,0,36.90178,0.21192,641.2642822,0.454905468,0.274,0.338,14.08654431,6.125362667,25.52802542,-0.528246104,-1.013491335
"KEN-014-D0100","Segera","Conservancy","Conserved",2009,NA,0,15.968,0,0,36.498,0,0,0,0,4.562,0,0,0,0,0,0,0,0,0,0,0,18.249,0,0,0,0,0,0,0,0,0,0,4.562,0,0,0,0,0,0,9.124,0,4.562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.91055,0.23017,622.6166382,0.483148257,0.522,0.366,11.92619034,6.149046667,20.59862442,0.002160065,-0.450446284
"KEN-015-D0001","Ol Jogi","Sanctuary","Conserved",2010,NA,0,0,0,0,13.053,0,0,0,0,0,0,0,0,0,8.702,0,0,0,0,4.351,4.351,4.351,0,4.351,0,0,0,8.702,0,0,0,0,4.351,0,0,4.351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.00965,0.28421,555.7519531,0.440134171,0.394,0.454,15.35996871,6.247730667,15.767512,-0.667342686,0.106953318
"KEN-015-D0002","Ol Jogi","Sanctuary","Conserved",2010,NA,0,0,0,0,15.767,0,0,0,0,0,0,0,0,0,0,0,0,0,26.279,5.256,84.091,5.256,0,0,0,0,0,5.256,0,0,0,0,0,0,0,0,0,0,10.511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.00959,0.29296,543.9712524,0.452112172,0.758,0.442,11.6904486,6.668918667,23.37830175,1.678185551,0.450378193
"KEN-015-D0003","Ol Jogi","Sanctuary","Conserved",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.925,0,0,0,19.9,4.975,9.95,0,0,0,0,0,0,4.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.00964,0.30243,538.0188599,0.387384445,0.682,0.28,12.33896775,6.337415667,24.75734767,0.936404166,-0.793634192
"KEN-015-D0004","Ol Jogi","Sanctuary","Conserved",2010,NA,0,0,0,0,9.091,0,0,0,0,0,0,0,0,0,9.091,0,0,0,72.727,0,18.182,0,0,0,0,0,0,36.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.00977,0.31138,526.0650635,0.545889335,0.426,0.388,16.95625229,6.233914,20.91122058,-0.399140406,-0.275307748
"KEN-015-D0005","Ol Jogi","Sanctuary","Conserved",2010,NA,0,0,0,0,4.516,0,4.516,0,0,0,0,0,0,0,18.066,0,0,0,0,0,4.516,0,0,0,0,0,0,4.516,0,0,0,0,0,0,0,0,0,0,4.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.00999,0.27467,567.2800903,0.461641664,0.416,0.56,16.00258823,6.250638333,27.92967392,0.16771123,0.826293025
"KEN-015-D0006","Ol Jogi","Sanctuary","Conserved",2010,NA,0,0,0,0,4.365,0,0,0,0,0,0,0,0,4.365,17.46,0,0,0,0,13.095,48.015,0,0,0,0,0,0,0,0,0,0,0,4.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.01851,0.28384,554.7085571,0.341631272,0.718,0.468,10.09235414,6.154075667,28.69216925,1.197586239,0.467943843
"KEN-015-D0007","Ol Jogi","Sanctuary","Conserved",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.293,0,0,0,21.716,0,76.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.01856,0.29318,542.8856201,0.501639395,0.386,0.246,18.25645026,5.911135,16.54672475,-1.427702452,-1.25824692
"KEN-015-D0008","Ol Jogi","Sanctuary","Conserved",2010,NA,8.729,0,0,0,0,0,0,0,0,0,0,0,0,0,26.187,0,0,0,0,4.364,13.093,0,0,4.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.364,0,0,4.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.01895,0.30235,536.890564,0.49089004,0.674,0.514,16.28512612,6.213761667,23.20178092,0.464893483,0.97755324
"KEN-015-D0009","Ol Jogi","Sanctuary","Conserved",2010,NA,0,0,0,0,4.364,0,0,0,0,0,0,0,0,0,8.728,0,0,0,0,0,13.092,0,0,0,4.364,0,0,4.364,0,0,0,0,0,0,0,0,0,0,13.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.01844,0.31102,524.8053589,0.450638717,0.486,0.368,14.83565902,6.288065286,25.05700383,0.232674959,-0.418720354
"KEN-015-D0010","Ol Jogi","Sanctuary","Conserved",2010,NA,0,0,8.766,0,56.981,0,4.383,0,0,0,0,0,0,0,118.345,0,0,0,4.383,0,13.149,13.149,0,0,0,0,0,13.149,0,0,0,0,4.383,0,0,0,0,0,4.383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.028,0.2751,564.4383545,0.568143382,0.356,0.436,18.42910716,5.967658667,18.65964333,-1.224606451,0.009006981
"KEN-015-D0011","Ol Jogi","Sanctuary","Conserved",2010,NA,0,0,0,0,17.465,0,0,0,0,0,0,0,0,4.366,39.295,0,0,4.366,4.366,4.366,56.76,43.662,0,0,0,0,0,17.465,0,0,0,0,4.366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0279,0.28426,552.9724731,0.36512815,0.26,0.248,10.98481728,6.346696667,18.24216467,-0.519992944,-1.728046011
"KEN-015-D0012","Ol Jogi","Sanctuary","Conserved",2010,NA,0,0,0,0,18.692,0,0,0,0,0,0,0,0,0,60.748,0,0,0,0,0,60.748,14.019,0,4.673,0,0,0,18.692,0,0,0,0,0,0,0,4.673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.02757,0.29325,541.0945435,0.393376351,0.404,0.228,10.08420771,6.030002333,22.5629905,-0.31622772,-1.690478539
"KEN-015-D0013","Ol Jogi","Sanctuary","Conserved",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.734,0,0,0,4.367,0,8.734,0,0,0,0,0,0,0,0,0,8.734,0,0,0,0,4.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.02637,0.30352,535.0272827,0.463641096,0.296,0.344,12.01985594,6.334711667,22.63143783,-0.19209676,-0.989820278
"KEN-015-D0014","Ol Jogi","Sanctuary","Conserved",2010,NA,0,0,0,0,56.25,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,31.25,31.25,0,0,0,0,0,0,6.25,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.02798,0.31085,522.699646,0.346376355,0.836,0.57,12.21353093,6.879254333,27.93781575,2.525536685,1.463621512
"KEN-015-D0015","Ol Jogi","Sanctuary","Conserved",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,4.514,0,0,0,0,0,0,9.029,0,0,0,9.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.00049,0.27503,569.5957642,0.473645332,0.3,0.38,15.041595,6.250629,23.92928983,-0.403998814,-0.631044136
"KEN-015-D0016","Ol Jogi","Sanctuary","Conserved",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.607,0,0,0,0,0,0,11.201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.03706,0.26574,567.8230591,0.509886017,0.398,0.418,18.06605831,5.876215714,15.84724017,-1.42049412,-0.041782136
"KEN-015-D0017","Ol Jogi","Sanctuary","Conserved",2010,NA,0,0,8.726,0,4.363,0,0,0,0,0,0,0,0,0,13.089,0,0,4.363,8.726,0,47.993,0,0,0,0,0,0,4.363,0,0,0,0,4.363,0,0,0,0,0,8.726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.03682,0.27522,557.6051025,0.501142022,0.53,0.374,20.14354072,5.978582667,18.46125208,-0.882068752,-0.068684022
"KEN-015-D0018","Ol Jogi","Sanctuary","Conserved",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,4.361,17.445,0,0,0,0,4.361,13.084,0,0,0,4.361,0,0,0,0,0,0,0,13.084,0,0,0,0,0,4.361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.03636,0.28355,552.3241577,0.573392145,0.53,0.538,26.33041021,5.938190333,15.42110533,-1.456770489,1.319984352
"KEN-015-D0019","Ol Jogi","Sanctuary","Conserved",2010,NA,0,0,4.361,0,0,0,0,0,0,0,0,0,0,0,8.722,0,0,4.361,0,4.361,13.084,0,0,0,0,0,0,21.806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.03523,0.29308,540.4353027,0.54289601,0.436,0.568,18.83493915,6.290796,15.10639517,-0.698854032,1.103243711
"KEN-015-D0020","Ol Jogi","Sanctuary","Conserved",2010,NA,0,0,0,0,4.666,0,4.666,0,0,0,0,0,0,4.666,32.664,0,0,4.666,9.333,0,13.999,0,0,0,9.333,0,0,4.666,0,0,0,0,23.332,0,0,0,0,0,4.666,0,0,4.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.03478,0.30161,534.3406372,0.460390512,0.508,0.34,16.96248717,6.304402333,22.848681,0.037062264,-0.48495953
"KEN-015-D0021","Ol Jogi","Sanctuary","Conserved",2010,NA,8.709,0,0,0,4.354,0,0,0,0,0,0,0,0,4.354,8.709,0,0,13.063,8.709,4.354,17.418,4.354,0,13.063,4.354,0,0,52.253,0,0,8.709,0,13.063,0,0,0,0,0,0,0,0,21.772,4.354,0,0,0,0,0,0,0,0,0,0,0,0,0,37.03687,0.31081,521.3305054,0.517389584,0.326,0.354,13.14815289,6.210170333,20.251028,-0.526063102,-0.814115094
"KEN-015-D0022","Ol Jogi","Sanctuary","Conserved",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.354,0,0,13.062,0,0,43.539,0,0,21.769,4.354,0,0,39.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.03721,0.31983,514.9519043,0.504161163,0.396,0.33,13.93522053,6.163547667,31.07040492,0.21674122,-0.907134509
"KEN-015-D0023","Ol Jogi","Sanctuary","Conserved",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.527,0,0,0,22.527,0,0,0,0,0,0,0,0,0,0,0,22.527,0,0,0,0,0,0,0,22.527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.03664,0.32901,502.0259094,0.443137604,0.328,0.504,22.55573195,6.173111333,18.25198717,-1.2259935,0.591006718
"KEN-015-D0024","Ol Jogi","Sanctuary","Conserved",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.843,0,0,0,0,0,37.03717,0.338,488.9998474,0.498145518,0.52,0.534,11.80699118,6.247548333,32.03171608,0.948031557,0.638696842
"KEN-015-D0025","Ol Jogi","Sanctuary","Conserved",2010,NA,4.351,0,0,0,0,0,0,0,0,0,0,0,0,0,21.757,0,0,0,8.703,4.351,82.677,4.351,0,56.569,0,0,0,4.351,0,0,4.351,0,8.703,0,0,0,0,0,8.703,0,0,0,0,0,0,0,0,0,0,0,17.406,0,0,0,0,0,37.03628,0.34672,483.8843994,0.483387506,0.566,0.472,13.206766,6.40419,31.80053767,1.196918884,0.337026326
"KEN-015-D0026","Ol Jogi","Sanctuary","Conserved",2010,NA,0,0,13.051,0,26.101,0,0,0,0,0,0,0,0,0,26.101,0,0,0,4.35,34.802,17.401,17.401,0,73.953,13.051,0,0,34.802,0,0,4.35,0,4.35,0,0,0,0,0,39.152,0,0,0,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,37.03633,0.35641,469.4268188,0.232125111,0.764,0.63,8.856475161,6.46118,37.30682817,2.490447478,1.574670538
"KEN-015-D0027","Ol Jogi","Sanctuary","Conserved",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.582,7.582,7.582,0,0,0,0,0,0,0,0,0,0,15.163,0,0,0,0,0,7.582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.04554,0.26575,567.5228882,0.503148441,0.448,0.326,20.49420811,5.974358,21.78063517,-0.936541467,-0.5492558
"KEN-015-D0028","Ol Jogi","Sanctuary","Conserved",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.04597,0.27517,556.2342529,0.462399451,0.238,0.364,13.77596705,6.252856667,23.87618808,-0.498209932,-0.891938506
"KEN-015-D0029","Ol Jogi","Sanctuary","Conserved",2010,NA,0,0,0,0,0,0,4.845,0,0,0,0,0,0,0,19.379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.379,9.689,0,0,0,0,0,4.845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.04532,0.28498,551.5726318,0.439638905,0.454,0.71,15.81189349,6.265396333,18.62986533,-0.230464093,1.989594703
"KEN-015-D0030","Ol Jogi","Sanctuary","Conserved",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.746,0,0,0,0,0,0,9.098,0,9.098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.04584,0.30227,533.5703735,0.491646426,0.554,0.52,17.79797066,6.234131,17.54910167,-0.272619461,0.911418108
"KEN-015-D0031","Ol Jogi","Sanctuary","Conserved",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.552,13.656,0,0,0,4.552,0,0,9.104,0,0,0,4.552,0,0,0,0,0,0,4.552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.04559,0.29295,539.6975098,0.317631816,0.582,0.642,11.89263685,6.315492,25.16290183,0.820458775,1.543805517
